0.005346226243134425, 0.15579307333896672, 0.4938020648781913, 0.3498895786889585, 0.5769591182290336, 0.6131277701530362, 0.6332452487072169, 0.6012932520806128, 0.6662193265296774
0.005128685212610508, 0.07470747871160383, 0.5991318056219966, 0.4650799750560408, 0.5488279956166547, 0.6051763183630244, 0.6455511806235213, 0.5742840617793123, 0.6549229617034421
0.014481294817504828, 0.20660220948557678, 0.4696294880009964, 0.380235042874183, 0.5011190465923112, 0.6815505406945815, 0.6283567494773759, 0.5346460052637494, 0.6291936779394326
0.003918136752312557, 0.18911223642198935, 0.5721661206773854, 0.25472358968299247, 0.5425791565979224, 0.6148499840768369, 0.6239357055778016, 0.6512341873361993, 0.7145392638733006
0.006353870221765973, 0.20383125575532401, 0.6072129012769272, 0.32019006468552275, 0.598232052057535, 0.7098454497848131, 0.6604611981569867, 0.4967666233267365, 0.6755831113254178
0.006917746680974945, 0.07916229866076292, 0.5190023703331385, 0.38735478692054587, 0.5867253678746825, 0.6219835188746795, 0.6230052755048061, 0.665629122203491, 0.7442736983163066
0.005968230705054933, 0.2240620393861569, 0.5800045154825175, 0.3141304357799654, 0.5471611423421221, 0.641097239784894, 0.6347114257631229, 0.6597730956289619, 0.70831168209196
0.012895186342469583, 0.1405204074762086, 0.4257096908852665, 0.3327253178368301, 0.5387567168280244, 0.6158480260630239, 0.6868695017649269, 0.5503069159500014, 0.6980759839193473
0.003142385910329841, 0.13497208913414546, 0.545250582610341, 0.40033751790613464, 0.5767236598237635, 0.5998819088490893, 0.6152620622977086, 0.6823966572454031, 0.6597978179670024
0.012902677672887136, 0.09484214515636502, 0.48943542714844207, 0.3250759782833751, 0.529499169716293, 0.6434623675755574, 0.5824052274750535, 0.6760844110749195, 0.6366959349825748
