0.3861831843196952,0.746406533308479,0.9642807175004153,0.9999950000249999,0.9999997000249999
0.41108778154774567,0.7243068700843932,0.9453847951838734,0.9458280012884674,0.9056520990867948
0.3816602469909801,0.7128878229403339,0.8462594725820487,0.8630905536860515,0.9936021454582678
0.4279012406660257,0.7794691937091287,0.8455017594084786,0.9202100857488978,0.9731615583154799
0.3505770698724178,0.7316562349136966,0.8499259557507327,0.9257586227549123,0.9380776188343654
0.41269495899155934,0.5990258394471548,0.8224810913141984,0.9682894440376673,0.9709684607960777
0.47699090801843735,0.7715294763940096,0.9245625184026964,0.9831218232425349,0.9874577771494965
0.3547702186477475,0.831197059142567,0.8657440589904874,0.969164752120089,0.9741698237136474
0.41004812698575577,0.7984378186303868,0.858199865069127,0.9273292594705858,0.9475751320053477
0.3180028747293775,0.7389221141075856,0.8927231636750821,0.9559112251570024,0.9852561626076335
