1.9999999999999947e-58,5.671783760472332e-59,6.540950821419892e-59,6.390589211097921e-59,5.935092236947726e-59,6.936372346367186e-59,7.471053473247459e-59,6.349605845959417e-59,6.551071352218283e-59,6.7758511974073125e-59,6.489603975903016e-59,6.597884261075734e-59,6.587417657577037e-59,6.553979688400775e-59,6.4858221217024425e-59,6.08784981947121e-59,6.557710991836923e-59,7.143274666772882e-59,6.929653645408407e-59,6.015822293195834e-59,6.479288395187963e-59,5.970008283404911e-59,5.998832881573472e-59,6.417702738464512e-59,5.912739983726774e-59,6.332496697770351e-59,6.702824549511677e-59,6.85347336127729e-59,5.807288274651108e-59,6.33252721309493e-59,6.069601256821598e-59,6.9005748596826165e-59,6.486439523064742e-59,6.968432268632658e-59,6.600905556602838e-59,7.203950806835594e-59,6.535238572200388e-59,6.966824394917903e-59,6.4474253830583e-59,6.684391803161591e-59,7.554602021009339e-59,7.454721420116059e-59,6.694362300221222e-59,6.642351761676469e-59,7.0112529060314e-59,7.446375636151202e-59,7.725954197087039e-59,7.7608191849194375e-59,7.513490520298277e-59,7.255806693869194e-59,7.238125342698561e-59,7.499855402635173e-59,7.772212712587455e-59,7.649931969051035e-59,7.397475484274607e-59,7.425831115489173e-59,7.4225423282600625e-59,6.748351672759466e-59,7.408927507290616e-59,7.970561662265518e-59,8.18507144885272e-59,7.189630526020362e-59,7.367947540297031e-59,8.148081588602381e-59,8.282719317140125e-59,7.947892214088324e-59,7.601276423527181e-59,7.929635200792937e-59,7.093854472456107e-59,6.519785546859007e-59,7.74627355342108e-59,8.147780885817515e-59,6.971589827125953e-59,7.104335593867161e-59,7.42301279934395e-59,8.115056172611342e-59,7.498805336404323e-59,8.539323640603374e-59,8.678553854106995e-59,8.231268074001983e-59,8.152482051956847e-59
1.9999999999999947e-58,5.8009304877488995e-59,6.630357330690205e-59,6.428644802135871e-59,6.092907217533213e-59,6.740144408114684e-59,7.05827743163715e-59,6.821266062771131e-59,7.054733493039836e-59,6.714893026205927e-59,6.9436150008510215e-59,6.531994294956318e-59,6.371266786842739e-59,6.442952407716345e-59,5.864727670506474e-59,5.9308170218648615e-59,7.327568867767554e-59,7.40318105404093e-59,7.789387471221747e-59,6.810362896537702e-59,6.822893278499716e-59,6.718828875083229e-59,6.526592882186888e-59,6.504895022783165e-59,6.909409605812461e-59,7.1064590861765105e-59,7.401534285549052e-59,7.430483363836619e-59,6.8996301481628655e-59,6.378251525528048e-59,6.368220058985634e-59,6.608256271808318e-59,6.97777550401916e-59,7.212863911873302e-59,8.310332971757029e-59,7.84794131353019e-59,7.3222788666365985e-59,7.55721243265795e-59,7.8235145688902565e-59,8.029116949935994e-59,7.146625896483566e-59,6.7182788476041135e-59,6.467626729575244e-59,6.9288081481957185e-59,6.275505950246061e-59,6.987065199750802e-59,7.088541196495598e-59,7.360658721944156e-59,6.877560674429605e-59,7.022412142334106e-59,7.120566890098537e-59,6.964827166793508e-59,7.416030614767305e-59,7.29632025330491e-59,8.044668249201985e-59,7.0431082780702945e-59,7.391815804483713e-59,6.6397389712904954e-59,6.900368138306485e-59,7.6571457534647485e-59,8.310605022620326e-59,6.899775498504595e-59,6.923026159559471e-59,6.941160953607683e-59,7.625795463375539e-59,6.713632197079774e-59,7.14046285255739e-59,8.015358232091798e-59,7.8637645525401685e-59,8.512453840312621e-59,8.011717240439163e-59,8.257267125751939e-59,8.7456395519522e-59,8.15169115251824e-59,7.651460377988289e-59,8.634058957254696e-59,8.170388529655886e-59,8.502389347505466e-59,9.236423185057923e-59,8.300516458775251e-59,7.532412323860664e-59
1.9999999999999947e-58,6.2215388510200495e-59,7.820050979877451e-59,7.4871087098431525e-59,6.201413267367859e-59,6.635239635092221e-59,6.408652141853551e-59,5.65706440389916e-59,6.202951976014834e-59,6.90926034937751e-59,7.271339477657687e-59,6.815327356396668e-59,6.712376624364078e-59,6.798591423341501e-59,6.983629845813914e-59,6.82234993047903e-59,6.795828064418673e-59,7.096477396126123e-59,7.721466122701129e-59,6.889547519773581e-59,7.26373086993008e-59,6.932232950396371e-59,7.085117073384569e-59,6.427900125361787e-59,7.031312275090969e-59,6.389135605836645e-59,6.621188709736883e-59,6.390775998121472e-59,6.9278716454768646e-59,6.587755358378019e-59,7.2852556735302244e-59,6.413737094054454e-59,6.229221909495001e-59,6.289426653359491e-59,6.490440603759363e-59,6.537282604410951e-59,7.392152076365825e-59,7.455603629071621e-59,6.897227266685819e-59,7.209242674484022e-59,7.133296551761925e-59,7.058142911707026e-59,6.937005208422378e-59,7.7175314506192415e-59,7.8615377695157385e-59,7.121690510683005e-59,7.57926780097676e-59,7.830590274237162e-59,8.53166159698794e-59,6.833996215189727e-59,7.314366592942224e-59,6.560399320539522e-59,6.7512041117363705e-59,6.908595470630228e-59,7.105024617410031e-59,7.089344544422912e-59,6.903416322613905e-59,7.772291620859839e-59,7.8098647973147815e-59,7.639036618166196e-59,7.193457716778935e-59,8.64413081939152e-59,8.167924643801651e-59,8.017915687877235e-59,8.024003879402697e-59,7.661603782462362e-59,7.840145854599633e-59,7.225013398313665e-59,7.73419769198184e-59,8.147255726585046e-59,8.716890754958545e-59,8.921351317809358e-59,8.604070032173089e-59,6.742117888696856e-59,7.466504064028509e-59,7.928369418783083e-59,7.611509875647255e-59,7.37485751518171e-59,7.5107167411041655e-59,9.459624233841992e-59,9.42109468308276e-59
1.9999999999999947e-58,6.095419134035828e-59,7.202102874672001e-59,6.490957220562825e-59,5.359253292567679e-59,6.356045227183929e-59,6.303417129691055e-59,5.6431583278944325e-59,6.064682070721866e-59,6.605026612448959e-59,7.059232822634723e-59,6.895656111297553e-59,6.322602879573817e-59,6.970707440126792e-59,7.099674150840403e-59,6.626977969788451e-59,6.370421739045592e-59,6.507246656822925e-59,6.435800460467594e-59,6.618604096472129e-59,6.569713152776274e-59,6.687303470443651e-59,6.403335805500025e-59,6.884766229646717e-59,6.1239743751141705e-59,6.359610665072556e-59,6.46346690187333e-59,7.203341920439183e-59,7.319061692458148e-59,7.279042962557588e-59,6.686637472831454e-59,6.289334194951345e-59,6.137359241028117e-59,6.017015207596468e-59,6.059840982154477e-59,5.996375454638201e-59,7.3255450230150655e-59,7.501098344029378e-59,7.519266252797105e-59,7.1969492965752504e-59,6.533660102461636e-59,6.758034514577732e-59,7.561360165326102e-59,7.645527744345984e-59,7.350675266798283e-59,7.494837789917576e-59,6.685381831558985e-59,6.815303893122526e-59,7.119181083673121e-59,7.090676943640822e-59,7.073933930299611e-59,8.15998440869774e-59,7.725763660428399e-59,7.964863731087126e-59,7.539631281229834e-59,7.562586180015804e-59,7.6754633588404674e-59,7.312474390828172e-59,7.646455620508457e-59,7.417989268179e-59,6.726564554884525e-59,7.520488767376037e-59,6.970442075717937e-59,6.925550396712084e-59,6.734183622528213e-59,8.294157591995115e-59,8.782598642306682e-59,9.284538794719723e-59,8.281739268667596e-59,7.7709673840212045e-59,7.377938796010664e-59,8.659193956966251e-59,8.221687484215821e-59,7.906787433500694e-59,7.732884126234235e-59,7.674089504902515e-59,7.769792189096132e-59,7.747319422562337e-59,7.9091184888469625e-59,7.5570254588657235e-59,8.126085431096541e-59
1.9999999999999947e-58,5.9353093461000125e-59,7.21968953041373e-59,7.103455755106654e-59,6.646707930335852e-59,7.306673801876416e-59,7.47134908235755e-59,7.012464186624821e-59,7.404379204514626e-59,6.500235961080703e-59,6.419563180425409e-59,7.184534032881757e-59,6.993545923746959e-59,6.9702266390184855e-59,7.2259381370101235e-59,6.93741811739594e-59,6.903321244723198e-59,7.485078345776149e-59,7.768873945634522e-59,7.620374358362395e-59,7.732430868573711e-59,6.417698210844589e-59,6.934082844343842e-59,6.88667998656892e-59,6.728879712441286e-59,7.270512399272667e-59,7.293220037994986e-59,6.897227837989284e-59,6.668804839784242e-59,6.951162949726576e-59,6.265244005641131e-59,6.3301550972662e-59,5.967953301556952e-59,6.818309108052143e-59,8.655412973476e-59,7.84415734196111e-59,7.3194661942890895e-59,6.2487582864433675e-59,7.5813544703866434e-59,7.98997400066337e-59,7.089136891768402e-59,6.783862606664715e-59,6.932872219985706e-59,6.919650757866946e-59,6.084942477899838e-59,6.557464572752716e-59,7.232577652180924e-59,6.8799786341292505e-59,6.782191365466448e-59,6.3182458026812344e-59,6.915929703049898e-59,6.932064362411019e-59,7.714047067677507e-59,7.837932167012666e-59,7.188414247661319e-59,6.699510619192485e-59,6.795781232202884e-59,7.825383727438754e-59,7.636347725984212e-59,7.598316947995963e-59,8.070328179133467e-59,6.693709753125328e-59,7.042000979132999e-59,6.831640247799238e-59,8.169879990277819e-59,8.102438704969988e-59,8.840871574009311e-59,7.563190273140407e-59,7.883348444623067e-59,7.600270108563254e-59,8.037318740085757e-59,7.591240675463683e-59,6.8590131928477445e-59,7.717361409475866e-59,8.258858473680942e-59,8.79880958858577e-59,7.551579353770888e-59,8.073553804898145e-59,7.804644383579277e-59,7.240346997129367e-59,7.273437073870575e-59
1.9999999999999947e-58,5.898124897360957e-59,7.889659481247231e-59,8.22616097804737e-59,6.591058271745825e-59,6.648403416556765e-59,6.265865226639397e-59,6.841845611657762e-59,6.876412918885353e-59,6.924384112810849e-59,6.718210481716071e-59,7.037593859312278e-59,6.879104389386416e-59,7.012071507673872e-59,6.448829340722961e-59,6.535653276562351e-59,7.259697301634386e-59,6.485255873582411e-59,6.316173753421628e-59,6.084801644069888e-59,6.036340918422595e-59,6.662561066628524e-59,6.557919113749037e-59,5.7220890317882905e-59,6.760366162322074e-59,7.644640043853127e-59,7.410606492632798e-59,6.536298124161935e-59,7.424271005945923e-59,6.363746088177307e-59,6.776594152354011e-59,5.952963780461863e-59,6.471411772178911e-59,6.327608018735278e-59,6.99418027196124e-59,7.62580476178282e-59,6.92644131505949e-59,6.509719901795743e-59,6.511228946962326e-59,6.51808439714868e-59,7.250796150024949e-59,7.250456756391748e-59,6.825897914560187e-59,6.943026469968217e-59,6.9754845596696875e-59,7.029067336080029e-59,7.3635309729307205e-59,6.833503951875661e-59,6.176281195370181e-59,6.237310564846126e-59,6.93673640032193e-59,7.075250057332386e-59,7.955916830370269e-59,7.394790006335144e-59,7.710785390043172e-59,7.765152586440937e-59,8.692833147644208e-59,7.140500035231358e-59,7.309228926502833e-59,7.858289559624367e-59,8.171700998973068e-59,8.027123087645217e-59,7.69366806262903e-59,7.704012018063579e-59,7.399355270645859e-59,7.198845411875611e-59,7.552028424092685e-59,7.737547985165253e-59,8.365383372982518e-59,7.31137082089493e-59,8.540420361164325e-59,8.613729244101234e-59,7.5951929709276125e-59,8.492701584185837e-59,7.900589459218165e-59,7.0750531149944e-59,7.5358049102067025e-59,7.759904434312162e-59,7.880015442123765e-59,8.043688392231693e-59,7.716208991667258e-59
1.9999999999999947e-58,6.147956016833653e-59,7.732680323834435e-59,7.738329267014414e-59,5.884996668805865e-59,6.2639833189375675e-59,6.500947745321615e-59,6.45294584431774e-59,6.618942566954926e-59,6.124202035938688e-59,6.611635702207178e-59,7.088703226139622e-59,6.676052022617353e-59,7.476652088531446e-59,7.885658695166492e-59,8.408736381991879e-59,7.503427412192576e-59,5.943421865314475e-59,6.338679553787893e-59,6.3125533675735e-59,7.487878665459795e-59,7.153362181834053e-59,7.232453768081546e-59,6.835608800698152e-59,7.2314705128525235e-59,7.31710793997259e-59,6.759101475655795e-59,6.608668878241489e-59,6.995251218983961e-59,7.015227432754739e-59,7.2547497524870395e-59,7.046523501003725e-59,6.992442085556596e-59,6.163820678743871e-59,6.454065949679176e-59,6.875091352331917e-59,6.745180008083203e-59,7.4494273777511325e-59,6.750735781375101e-59,6.976682730667929e-59,6.978342282271586e-59,6.515455872346404e-59,7.246338460226849e-59,7.593919651522418e-59,7.661048380064039e-59,7.349090164468542e-59,6.8362110525460455e-59,6.988169249978734e-59,7.181170670289049e-59,7.098697569654787e-59,7.524088827990352e-59,7.9506450397227195e-59,7.081908023528285e-59,6.989701702584066e-59,7.809642935271026e-59,6.9214003987227606e-59,7.333597209362376e-59,6.646688205209537e-59,7.103642568508919e-59,6.967348142976081e-59,7.59576003130553e-59,7.3075117057850995e-59,8.008324187102044e-59,6.77151812120517e-59,7.25147881311779e-59,6.933020409435342e-59,7.494923809873495e-59,7.459095420471754e-59,7.415852455550445e-59,7.229834910116528e-59,7.512243051911286e-59,7.782866391072244e-59,7.956564731033405e-59,7.331757002462711e-59,7.6716871522400565e-59,7.951217200580009e-59,7.467312603058516e-59,7.52284224356162e-59,7.947817805578432e-59,8.28640342369059e-59,8.851683839560599e-59
1.9999999999999947e-58,6.025074090748997e-59,7.091272574604619e-59,6.377392083537233e-59,5.7653541300895585e-59,6.847967325751871e-59,6.783120433506202e-59,7.52742942123191e-59,6.4608157608142065e-59,6.597830700438467e-59,6.5196937269212715e-59,7.237341074785523e-59,8.238020340875095e-59,6.926775490148189e-59,7.235734192452861e-59,7.119509669372828e-59,7.714407762829475e-59,7.174590367767151e-59,6.905116422924607e-59,7.196740558064035e-59,6.760878802249599e-59,7.041785065017727e-59,6.7420862679128975e-59,6.623822113836341e-59,5.964030501833301e-59,6.889240758300096e-59,6.6562967554457e-59,6.3666934357633584e-59,7.167531409286264e-59,6.630937285069878e-59,6.838330469541337e-59,7.426854879659241e-59,7.141667492283732e-59,7.089665658977065e-59,6.588352080578938e-59,7.41112485684646e-59,7.4452271060577675e-59,6.9231301308172225e-59,7.286161116414874e-59,6.603610991366411e-59,6.38175420312277e-59,7.131247726541886e-59,7.392458940627005e-59,7.104301785763596e-59,6.590454974628512e-59,6.562643945790665e-59,6.923231891574037e-59,7.319339063915742e-59,7.733647699093638e-59,8.042750417252065e-59,7.508701472402737e-59,6.654005415321511e-59,7.293979415074852e-59,7.469876360395507e-59,7.536822430605635e-59,7.326849258166704e-59,7.34076436467865e-59,7.221538539784112e-59,8.168588631912678e-59,6.602382542266001e-59,7.213541150341268e-59,8.205478537391681e-59,7.322236829860499e-59,7.195599305818629e-59,7.412398663408624e-59,7.703836762357265e-59,7.754624142424792e-59,7.041254345853676e-59,7.15799172150684e-59,7.525150423711775e-59,6.980090434291391e-59,7.876868768194302e-59,8.189950351595189e-59,8.891973825646364e-59,7.610864131027792e-59,7.77631387491453e-59,8.81110137136041e-59,8.559465698306445e-59,8.04618408098094e-59,7.993214917719527e-59,8.651485885270526e-59
1.9999999999999947e-58,6.277130796435438e-59,7.572736012719274e-59,7.341106860455645e-59,6.544912211036956e-59,6.894892790810611e-59,6.242486371102361e-59,6.074163344872407e-59,6.96873464264583e-59,6.9943002866114334e-59,6.419704799443547e-59,6.463168616378559e-59,7.066200840668932e-59,7.219616799230728e-59,6.4428477465486805e-59,6.027640318444325e-59,6.4065407728894195e-59,6.24081761912256e-59,6.480482714215169e-59,6.465531938801097e-59,7.70938988479678e-59,6.763998307670951e-59,6.804207194191584e-59,6.852746055271491e-59,6.674839205609499e-59,6.547711344973292e-59,6.78899461223372e-59,6.277495988921749e-59,6.938119849802704e-59,6.578151056143069e-59,7.351235353743457e-59,6.413213958935059e-59,6.651547546661187e-59,6.777984357691028e-59,6.7147878315943826e-59,6.825284623878638e-59,7.686544327210154e-59,7.072682066728647e-59,6.908431793941234e-59,7.1959774826726085e-59,7.413137882265885e-59,7.067413899683154e-59,6.700640360729518e-59,6.585009750876019e-59,7.0119984069336775e-59,7.211244529361418e-59,7.4432211027530885e-59,7.180932559507193e-59,6.488590002264732e-59,7.7806608013535156e-59,7.66627717584463e-59,7.467630333186165e-59,6.888949010467037e-59,7.45775595521554e-59,7.2500282920883445e-59,7.122427835381209e-59,7.585643326412179e-59,7.3700214102857645e-59,7.6914039012331e-59,7.876767892818538e-59,7.7364662848782665e-59,7.433710231449428e-59,7.296009490666911e-59,7.602015878797951e-59,8.002794101858984e-59,7.981038349095969e-59,8.48056132350265e-59,8.418340733663325e-59,8.218387334699676e-59,7.903024641666815e-59,8.686011264918985e-59,8.087848794582849e-59,8.175324172714428e-59,8.24995540308147e-59,8.080901345186882e-59,7.807475358349824e-59,8.132965086040396e-59,8.189521209094094e-59,7.364629997885055e-59,7.765296174606394e-59,8.263584414635276e-59
1.9999999999999947e-58,5.877468103445753e-59,7.2186207384235275e-59,7.541388457403713e-59,6.261720226555871e-59,6.697792689789275e-59,6.919054915776949e-59,6.38061814603991e-59,6.573912334097592e-59,6.423072888030658e-59,6.913715470644267e-59,7.187651924987297e-59,6.763564175588284e-59,6.737270974137756e-59,7.2059492355654085e-59,6.677487245062626e-59,5.958442260804678e-59,5.81215978395197e-59,6.012629289224577e-59,6.555397233573843e-59,7.277385674108852e-59,7.4667600028053005e-59,6.526149737861143e-59,6.00380198357703e-59,6.482349904243177e-59,6.695763589565353e-59,7.450878101831444e-59,7.240939374395501e-59,6.678131879885538e-59,6.4591413334554325e-59,7.1633451160467605e-59,6.339413852787024e-59,6.719395331018799e-59,6.172460872078638e-59,6.303962787772121e-59,6.418992197715318e-59,6.63777268580995e-59,7.312941195256867e-59,6.5748810420505315e-59,6.741663208335223e-59,7.404545185303829e-59,7.184682701400966e-59,6.7459784671083725e-59,7.022297720021402e-59,6.991695506378265e-59,7.806259248697186e-59,7.114219249791362e-59,7.081009295539503e-59,7.557654429526051e-59,7.5869667263184895e-59,7.616979153010459e-59,7.399956975577545e-59,7.3072915173625005e-59,8.001960314821699e-59,7.931302099911963e-59,8.071824666570808e-59,7.63968469495763e-59,7.8697515984068425e-59,7.049022840021289e-59,6.6858358201613205e-59,7.806353674693955e-59,7.941094785702158e-59,7.8296677907944555e-59,8.134824644793177e-59,7.795953514063048e-59,7.8744602447128215e-59,8.292357583155613e-59,7.941226148879396e-59,7.57226116286463e-59,7.82002060756776e-59,7.707649737734428e-59,7.403344600322387e-59,7.851482911712993e-59,7.1471810436033405e-59,7.681370720429479e-59,7.850016972951505e-59,7.463143389995853e-59,7.6225266261358174e-59,7.933153531107628e-59,7.36533958055995e-59,7.561208027141257e-59
