0.6686076166323307, 0.8312088149765682, 0.8418255439586867
0.6629657544877409, 0.818187115533932, 0.8772579925886782
0.6911863336762486, 0.7910654360166035, 0.8229504055416105
0.6883418099798722, 0.8299065044252201, 0.8502135359857002
0.697880064916983, 0.8414244110036979, 0.8447751474658376
0.6641689624221477, 0.835000572385613, 0.8584566920961975
0.6715780006038075, 0.8048403063020438, 0.8463240983313698
0.6587411765953126, 0.777359838622318, 0.8651077635162381
0.6753126319963766, 0.7948292346509706, 0.819347663272648
0.6987775142126997, 0.800287771364987, 0.8449054855459005
