40.0,90.0,140.0,190.0,239.0,288.0,336.0,383.0,430.0,477.0,523.0,568.0,613.0,659.0,705.0,753.0,798.0,844.0,889.0,932.0,973.0,1014.0,1058.0,1099.0,1141.0,1178.0
40.0,90.0,139.0,188.0,238.0,287.0,334.0,379.0,426.0,473.0,520.0,567.0,612.0,660.0,708.0,757.0,803.0,847.0,888.0,928.0,967.0,1009.0,1049.0,1089.0,1127.0,1165.0
40.0,90.0,140.0,190.0,240.0,290.0,340.0,389.0,438.0,487.0,536.0,584.0,632.0,678.0,727.0,774.0,821.0,868.0,914.0,953.0,991.0,1027.0,1066.0,1103.0,1145.0,1184.0
40.0,90.0,140.0,189.0,238.0,287.0,336.0,385.0,434.0,482.0,530.0,578.0,624.0,670.0,719.0,764.0,811.0,854.0,900.0,941.0,984.0,1026.0,1068.0,1108.0,1144.0,1180.0
40.0,90.0,140.0,190.0,240.0,290.0,340.0,388.0,436.0,482.0,526.0,572.0,619.0,666.0,711.0,758.0,803.0,849.0,896.0,938.0,978.0,1022.0,1062.0,1103.0,1143.0,1182.0
40.0,90.0,140.0,190.0,240.0,290.0,340.0,388.0,435.0,483.0,529.0,577.0,625.0,674.0,719.0,764.0,809.0,849.0,889.0,931.0,977.0,1019.0,1063.0,1106.0,1149.0,1193.0
40.0,90.0,140.0,190.0,240.0,290.0,339.0,388.0,437.0,485.0,531.0,575.0,622.0,667.0,710.0,756.0,799.0,842.0,884.0,928.0,974.0,1017.0,1061.0,1104.0,1149.0,1188.0
40.0,90.0,140.0,190.0,240.0,290.0,339.0,386.0,435.0,482.0,530.0,573.0,618.0,661.0,706.0,751.0,795.0,839.0,884.0,927.0,971.0,1014.0,1052.0,1094.0,1140.0,1184.0
40.0,90.0,140.0,190.0,240.0,290.0,340.0,388.0,437.0,486.0,534.0,582.0,630.0,677.0,722.0,769.0,815.0,861.0,907.0,951.0,993.0,1038.0,1082.0,1119.0,1153.0,1192.0
40.0,90.0,138.0,185.0,234.0,283.0,332.0,380.0,427.0,474.0,521.0,569.0,613.0,658.0,704.0,749.0,794.0,839.0,882.0,925.0,967.0,1009.0,1051.0,1093.0,1136.0,1178.0
