0.002397163589849351,0.012257586120588568,0.02485985549202289,0.03556089877034653,0.04384674457821653,0.05282377995534445
0.0024649059467934265,0.013818179555153987,0.022807613871620447,0.031130931247591857,0.03480658967495623,0.026194429853247145
0.0026332903947341377,0.013522832028146532,0.015377502213506504,0.037117693360937884,0.05218936316932345,0.057936061765587084
0.001990233632684795,0.013431702311402588,0.033723364362207665,0.0437749558137679,0.06264421006441576,0.04543740514379188
0.0020633289790146243,0.013583622084358725,0.02159526362695867,0.04190280156178255,0.04387406626923378,0.07427116298753493
0.0026536022177609934,0.012417187837981482,0.02721294692230032,0.030263697232247495,0.05049181027746064,0.053071294160352576
0.002407919731675237,0.015164635043492492,0.023088693931722297,0.03368488130507655,0.038702886837164635,0.05248767419207489
0.0030686439113033303,0.011698746565581628,0.02343529479644688,0.04025535329106791,0.04471570205701222,0.03896102102593732
0.002297173048714893,0.013836625623862264,0.02401756669375323,0.0511431504841067,0.0436778583413608,0.05228851470739104
0.001528315122801006,0.015520889133424233,0.025583625124706116,0.0315174687599095,0.04857560214462357,0.05766817405001627
