0.9640712570056045,0.9288305644515612,0.9099654723779024,0.9360738590872698,0.9299689751801441,0.9304193354683747,0.9249149319455564,0.9206365092073658,0.9143815052041633,0.9119795836669335,0.9046487189751802,0.8967298839071257,0.8810048038430744,0.8858336669335468,0.8803542834267414,0.8787780224179343,0.8827937349879904,0.8826185948759008,0.8760008006405124,0.8784777822257807,0.8421362089671738,0.847302842273819,0.8279998999199359,0.8355309247397918,0.8426115892714171,0.8477406925540433
0.9550640512409928,0.9729158326661329,0.9597427942353883,0.9456565252201762,0.9196357085668535,0.8801165932746197,0.8635408326661329,0.861351581265012,0.866505704563651,0.8722227782225781,0.8583491793434748,0.8554468574859888,0.8688450760608487,0.8688075460368294,0.8587369895916733,0.8788280624499599,0.886671837469976,0.8982060648518815,0.8956415132105685,0.8869220376301041,0.8946031825460369,0.8944405524419535,0.8983186549239391,0.8973178542834267,0.8939651721377102,0.8941528222578062
0.9882781224979984,0.9783451761409128,0.973228582866293,0.9871146917534027,0.9335593474779824,0.9208992193755005,0.9235763610888711,0.9237264811849479,0.9072633106485188,0.9071006805444356,0.9021592273819056,0.9009832866293035,0.8980809647718174,0.8917509007205765,0.8855459367493995,0.8928517814251401,0.8884607686148919,0.8845701561248999,0.8876851481184947,0.8500425340272217,0.8380329263410728,0.8583491793434748,0.8635783626901521,0.8644290432345877,0.8748874099279423,0.863328162530024
0.9647843274619696,0.9892914331465172,0.9952336869495596,0.9627702161729383,0.9473578863090473,0.932495996797438,0.9230759607686149,0.9232260808646917,0.9080014011208967,0.9080514411529224,0.911066353082466,0.9069380504403523,0.9063625900720577,0.9039981985588471,0.9001451160928743,0.8939276421136909,0.8896116893514812,0.8935148118494796,0.8959792834267414,0.8946031825460369,0.8904873899119295,0.8883481785428343,0.8892113690952762,0.8904873899119295,0.8903122497998399,0.8874849879903923
0.9144190352281826,0.8872973378702962,0.9024969975980784,0.8730484387510008,0.8880854683746997,0.8807170736589272,0.8849204363490792,0.8949659727782225,0.9061374099279423,0.9097653122497998,0.8387334867894315,0.85746096877502,0.8533701961569256,0.8530824659727783,0.8574734787830264,0.8579363490792634,0.837757706164932,0.8413981184947958,0.8444880904723779,0.8463771016813451,0.8568980184147318,0.852644615692554,0.8538956164931946,0.8542333867093675,0.8494045236188951,0.8493669935948759
0.973754003202562,0.9840747598078463,0.9965847678142514,0.9433922137710168,0.9245396317053642,0.9044860888710968,0.9343224579663731,0.9430419335468375,0.9183096477181746,0.9060248198558847,0.9087144715772618,0.9067003602882305,0.8903122497998399,0.892013610888711,0.8904623698959168,0.8711218975180144,0.874937449959968,0.8735613490792634,0.8705714571657326,0.8725855684547638,0.8648794035228182,0.8434372497998399,0.8471026821457166,0.8426741393114492,0.8469150320256205,0.8576235988791033
0.9317453963170537,0.9176841473178543,0.94212870296237,0.9327336869495596,0.9428292634107286,0.9276546236989591,0.9157450960768615,0.9082516012810248,0.8944780824659728,0.8852456965572458,0.8959167333867094,0.8526070856685348,0.8511559247397918,0.8549464571657326,0.8283877101681345,0.8616393114491593,0.8711719375500401,0.8709467574059248,0.8516688350680545,0.8547212770216173,0.8618019415532426,0.8262484987990393,0.8375700560448359,0.849091773418735,0.8391838470776621,0.8381955564451561
0.9687249799839872,0.9811223979183347,0.9380879703763011,0.9317328863090473,0.935923738991193,0.9286429143314652,0.9180094075260208,0.921875,0.9118294635708567,0.9101155924739792,0.90322257806245,0.8972803242594075,0.9036479183346677,0.8990567453963171,0.901496196957566,0.8978682946357086,0.8894115292233787,0.886146417133707,0.8891112890312249,0.8913005404323459,0.8963545836669335,0.895041032826261,0.9004328462770216,0.8948784027221778,0.8908376701361089,0.8552717173738991
0.9623073458767014,0.9883406725380304,0.9726906525220176,0.9567278823058447,0.9220376301040832,0.9226506204963971,0.9229633706965572,0.9145941753402722,0.9069880904723779,0.9079638710968775,0.905386809447558,0.921161929543635,0.9148693955164131,0.9118669935948759,0.9064126301040832,0.9021592273819056,0.9046487189751802,0.9076135908726981,0.9131555244195356,0.895629003202562,0.9012334867894315,0.9017964371497198,0.8956790432345877,0.8957415932746197,0.85140612489992,0.8521817453963171
0.9330464371497198,0.9283802041633307,0.9830114091273019,0.9606685348278623,0.9500850680544436,0.953312650120096,0.9426791433146517,0.9468324659727783,0.9426916533226581,0.9448683947157727,0.9217624099279423,0.9093024419535628,0.9348103482786229,0.9289806845476382,0.9329213370696557,0.9094275420336269,0.9152196757405925,0.9117043634907926,0.9132806244995997,0.9169835868694955,0.9179968975180144,0.9170836669335468,0.9174839871897518,0.9229133306645316,0.9167584067253803,0.9129678742994396
