0.16,0.26,0.36,0.47,0.55,0.62,0.68,0.70,0.72,0.74,0.76,0.78,0.80,0.82,0.82,0.83,0.83
0.14,0.22,0.30,0.41,0.51,0.57,0.63,0.67,0.70,0.73,0.75,0.78,0.81,0.82,0.82,0.82,0.83
0.09,0.19,0.29,0.42,0.48,0.54,0.59,0.65,0.70,0.73,0.75,0.78,0.79,0.79,0.80,0.81,0.81
0.1553985242651367,0.25628523427482114,0.3554359421716222,0.4653155049399209,0.5379194300094594,0.6382413122169892,0.6815762852683155,0.6885047875425452,0.741155395817056,0.7148681799266609,0.7373103140694094,0.7925119202885187,0.7891819012883686,0.8206333348718692,0.8122061559653104,0.8286750762898129,0.8185047476282137
0.1626014997869781,0.2556768187620933,0.36411875125877413,0.4683635620785401,0.5467401387223664,0.6339829176234144,0.6748832500712608,0.689886146652619,0.697750249716834,0.7223377873151079,0.7483416723348311,0.7865558984685819,0.7985362542518337,0.8399785886758874,0.8105525024179545,0.8103790163211535,0.8132793992761517
0.15353628891493581,0.25833259416638576,0.356921648084129,0.4836769630213882,0.5378971996968221,0.6325496042157519,0.6771852459045015,0.6942731642892163,0.7255233462992939,0.752297109315009,0.7698145603045782,0.7837894157459665,0.7533929397344395,0.8176958102625549,0.8131256272624934,0.8100745307123084,0.8231549406852088
0.13854039729608955,0.22052869034910483,0.3046791096700887,0.3983035455804513,0.4990483942796962,0.5651196041621083,0.6307189977967362,0.6678055221108131,0.6771955630108867,0.7334704682308306,0.7798449684585919,0.7872326484119672,0.8340720256738359,0.8160657478036905,0.8361877595356467,0.8280421122025386,0.8286259158385112
0.14056304497455555,0.21955932238224146,0.3030001598253258,0.4147311808148771,0.5212966933222951,0.5664017119272098,0.6194394403835475,0.6915344715216586,0.6968964608790483,0.7327893530814041,0.737746569796093,0.7811980742950855,0.7766416940148348,0.831597629839898,0.8237537114557026,0.8357067230643388,0.8211169360938285
0.09063329196603613,0.18606723673714062,0.2787252287004615,0.42184964987187606,0.4839930425896062,0.5463693350126815,0.6027218566150921,0.649840973360596,0.6902392563255956,0.7341636486740801,0.7518231901227412,0.7595271671407827,0.7960174482972172,0.7959077095912594,0.8103919598465779,0.8074925283408046,0.8093916466282386
0.09172232775320253,0.1910895521943122,0.2878532156115512,0.41465013884829727,0.4706642827175265,0.5351001387464291,0.5839448814191185,0.6325884377105234,0.7323258880808461,0.7213330322435941,0.7464883171753659,0.7654479585023272,0.7795634232574743,0.7987316222761064,0.7889991738472492,0.837436972716476,0.7971673734879479
