0.022221806346589792, 0.07743070828228225, 0.17889497509305743, 0.237271357947997, 0.3106766547062416, 0.3645028383201195
0.07684752453610559, 0.10962665672791082, 0.15303259012890588, 0.2448117041298935, 0.29739538011158156, 0.35858252371089255
0.01052257100838234, 0.11440631425310722, 0.21007193380985256, 0.2044397309555852, 0.3024864631232864, 0.3707274366559767
0.0587226722659402, 0.04455782731983171, 0.18077132007801186, 0.25366495181752907, 0.30170728021837756, 0.3571980778271573
0.09612950540789734, 0.04230598450508217, 0.10202247145466177, 0.23085896845046464, 0.2998096908243369, 0.38795457526284755
0.08726542112558472, 0.10798921800825997, 0.18706531037784369, 0.2672526182375902, 0.30933582132945797, 0.3697506227372002
0.08452886516577163, 0.07682286370438522, 0.14784018843801017, 0.21465425722871015, 0.3409895946477843, 0.3723463678064148
0.022593417347510608, 0.10899347932126097, 0.15401298064611219, 0.218492456045211, 0.3378550569707022, 0.3708635295870804
0.04297950889742108, 0.09697322238987034, 0.20762568519222832, 0.24555245178523474, 0.29916963228650645, 0.3486933798921587
0.016166921985137944, 0.08457590974071327, 0.20845140268992238, 0.22001034338284353, 0.33563035857809015, 0.35949366911648656
