0.05647173311294134,0.39752387237048146,0.5353485608665822,0.562312719228094,0.6197078493901271,0.7258921917238337,0.7591247639026779
0.08671450283093386,0.37910987582942094,0.4482639508071975,0.5099440006548406,0.6719735527331418,0.7493761212336011,0.7674375068988336
0.0229009201550169,0.3527615870150401,0.5538351834052526,0.5841942732303133,0.6375617781776262,0.68817787847913,0.7733583912354075
0.0699465080586918,0.3389015132457529,0.5529705999772744,0.6015284751664828,0.6994771061551327,0.7038344483032866,0.7624641233237394
0.07258490830213475,0.3006081252738893,0.5445074329842128,0.561752762789459,0.6465497581862179,0.6973223607152184,0.7512816155527755
0.0502158963662772,0.3351604457264946,0.580519512479448,0.648456906013023,0.78577098553343125,0.7732690950653647,0.7991427525045116
0.05767965493999837,0.3193031263280914,0.56830857269881767,0.59767453939996154,0.6813452383262568,0.7393827077333921,0.7942432545757773
0.0227200011852174,0.3175719820298053,0.5344993314058499,0.56550396780766076,0.6704510420694022,0.7230894455436452,0.7620445964072568
0.069515694702083,0.31546676014184625,0.5266963942165629,0.5699610879610822,0.6007772803241642,0.660810642863418,0.7454487802340512
0.05193193436220044,0.39553992759764126,0.5387156064367614,0.53360908696777767,0.6257950261091575,0.657150706973922,0.8179059009383975
