0.09596701461444302, 0.8299106877541288, 0.9047489312695002, 0.9131700315307976, 0.9406426007909778
0.1887833611701743, 0.8790647847659318, 0.9717009826766394, 0.8892566535065677, 0.9049154383676694
0.10098816757768296, 0.8505513736962669, 0.9120043597339732, 0.8999453934588543, 0.9138491759148374
0.1330073888073162, 0.945154185808814, 0.9238797835857255, 0.9059150319497236, 0.9177312270072441
0.1116410382295958, 0.8749776194729758, 0.8740336967506982, 0.9301662125607508, 0.9221623379203095
0.12177757713542115, 0.9415637106939082, 0.9316772877830255, 0.88829957277668, 0.9043533302182821
0.17317280085643283, 0.8277498504241515, 0.9296379115777733, 0.8983186753198799, 0.9047704088100124
0.08049520033166517, 0.8515669536614097, 0.8890587786232838, 0.9207651873308125, 0.9147164364670015
0.061966246830354565, 0.8290242780523442, 0.994812584565327, 0.9046552528970354, 0.9286201742092202
0.1664859951591877, 0.8807060805649972, 0.962516749091609, 0.9030979971363698, 0.9302033173445565
