0.028707315794706548, 0.21428380143681097, 0.6262582296902455, 0.7999951888016118
0.02488383371845835,0.20232725500752727,0.6507766857530414,0.8046179817860138
0.026364295346045355,0.22326321420683617,0.4362782232443778,0.6267402090982177
0.03504178470053241,0.21784002222976212,0.5995206477393198,0.7158444249825556
0.021195411552975305,0.2699734009326746,0.7362807037265933,0.9425808820608182
0.02150924465618965,0.2535381610311588,0.7048512568420056,0.8909592230287532
0.02586633006442601,0.20269692168250478,0.649198828684408,0.884761206036503
0.02618753156140304,0.23961708584075364,0.7590597514335448,0.9940668767505233
0.027401422233291343,0.19242870232677228,0.5821083922997683,0.6523727767951656
0.02876831217604459,0.22662295511766983,0.5067723163869611,0.6005915999505617
